"#AUTHID","STATUS","sEXT","sNEU","sAGR","sCON","sOPN","cEXT","cNEU","cAGR","cCON","cOPN","DATE","NETWORKSIZE","BETWEENNESS","NBETWEENNESS","DENSITY","BROKERAGE","NBROKERAGE","TRANSITIVITY"
"2609216746274fd785c35801fb53e9d8","someone tried to steal my car tonight and my car told me :) YAY! ?",4.50,3.00,2.25,5.00,4.75,"y","y","n","y","y",02/04/10 02:59 AM,288,39168,95.44,0.02,40303,0.49,0.13
"2609216746274fd785c35801fb53e9d8","when does facebook start classifying updates as Recent Activity?",4.50,3.00,2.25,5.00,4.75,"y","y","n","y","y",02/04/10 12:04 AM,288,39168,95.44,0.02,40303,0.49,0.13
"2609216746274fd785c35801fb53e9d8","Beverly Hills, CA or London, UK ...",4.50,3.00,2.25,5.00,4.75,"y","y","n","y","y",01/14/10 12:30 AM,288,39168,95.44,0.02,40303,0.49,0.13
"2609216746274fd785c35801fb53e9d8","I don't get some people...you offer to help them- they are lazy and don't bother to send their shit... months later when its too damn late they ask you to help them.. wtf",4.50,3.00,2.25,5.00,4.75,"y","y","n","y","y",01/26/10 12:56 AM,288,39168,95.44,0.02,40303,0.49,0.13
"2609216746274fd785c35801fb53e9d8","seems like everyone wants to write on my wall:) and i have been getting complains,.... so here is a poll: Do u want to write on my wall? Yes//No.. :",4.50,3.00,2.25,5.00,4.75,"y","y","n","y","y",01/19/10 02:25 AM,288,39168,95.44,0.02,40303,0.49,0.13
"2609216746274fd785c35801fb53e9d8","...",4.50,3.00,2.25,5.00,4.75,"y","y","n","y","y",11/01/09 04:51 AM,288,39168,95.44,0.02,40303,0.49,0.13
"2609216746274fd785c35801fb53e9d8","its nice to have unexpected friends whom u talk w once a month or two",4.50,3.00,2.25,5.00,4.75,"y","y","n","y","y",02/08/10 04:46 AM,288,39168,95.44,0.02,40303,0.49,0.13
"2609216746274fd785c35801fb53e9d8","WTF a grand a month...luxury my ass --- manager tells me to write neatly cause sincce i am a scientist she cant understand my writing --- hello!!! since when r u supposed to understand a signature - so i wrote her a 2 page single spaced letter explaining how i want my money back and my car fixed!",4.50,3.00,2.25,5.00,4.75,"y","y","n","y","y",02/13/10 01:54 AM,288,39168,95.44,0.02,40303,0.49,0.13
"2609216746274fd785c35801fb53e9d8","has to build her facebook app...",4.50,3.00,2.25,5.00,4.75,"y","y","n","y","y",10/28/09 07:25 PM,288,39168,95.44,0.02,40303,0.49,0.13
"2609216746274fd785c35801fb53e9d8","FUCK RHODE ISLAND",4.50,3.00,2.25,5.00,4.75,"y","y","n","y","y",02/11/10 10:59 PM,288,39168,95.44,0.02,40303,0.49,0.13
"2609216746274fd785c35801fb53e9d8","slept uh.... 16 hrs?!",4.50,3.00,2.25,5.00,4.75,"y","y","n","y","y",01/21/10 12:43 PM,288,39168,95.44,0.02,40303,0.49,0.13
"2609216746274fd785c35801fb53e9d8","*PROPNAME* - *PROPNAME*",4.50,3.00,2.25,5.00,4.75,"y","y","n","y","y",01/28/10 04:16 AM,288,39168,95.44,0.02,40303,0.49,0.13
"785d03537a119e9decd7de253c74c306","Needs to get the internet at home",3.65,1.63,2.75,4.45,3.40,"y","n","n","y","n",09/21/09 01:39 PM,322,49274,95.94,0.02,50466,0.49,0.12
"785d03537a119e9decd7de253c74c306","Why did the dog have to eat the most expensive jacket I have",3.65,1.63,2.75,4.45,3.40,"y","n","n","y","n",09/29/09 02:49 PM,322,49274,95.94,0.02,50466,0.49,0.12
"785d03537a119e9decd7de253c74c306","Doesn't like getting off work to see his car encased in 1//2 an inch of ice.",3.65,1.63,2.75,4.45,3.40,"y","n","n","y","n",12/08/09 04:11 AM,322,49274,95.94,0.02,50466,0.49,0.12
"785d03537a119e9decd7de253c74c306","Likes to dance in skirts",3.65,1.63,2.75,4.45,3.40,"y","n","n","y","n",08/22/09 04:49 AM,322,49274,95.94,0.02,50466,0.49,0.12
"43e9b5847ad2e94f53bcc9d826093a76","is a licensed driver again! woo hoo",3.68,2.45,4.35,4.05,4.40,"y","n","y","y","y",08/19/09 10:28 PM,419,82139,94.25,0.02,85492,0.49,0.15
"43e9b5847ad2e94f53bcc9d826093a76","dear baseball...please give me someone to root for!",3.68,2.45,4.35,4.05,4.40,"y","n","y","y","y",10/12/09 03:57 AM,419,82139,94.25,0.02,85492,0.49,0.15
"43e9b5847ad2e94f53bcc9d826093a76","JM3 Tonight!!! woo hoo",3.68,2.45,4.35,4.05,4.40,"y","n","y","y","y",12/29/09 11:16 PM,419,82139,94.25,0.02,85492,0.49,0.15
"325e62f4e7e4f64a03fcf831a8d80bf1","is lonely.",4.35,1.70,4.75,3.55,4.70,"y","n","y","y","y",09/24/09 07:35 PM,595,172875,98.16,0.01,174859,0.5,0.05
"325e62f4e7e4f64a03fcf831a8d80bf1","is studying to take the NCLEX. Why does everyone hate on wanting to do nothing with your life? Lol. Apparently that just isn't an option.",4.35,1.70,4.75,3.55,4.70,"y","n","y","y","y",09/23/09 08:24 PM,595,172875,98.16,0.01,174859,0.5,0.05
"eb3eeec6966504b2c01b77f986f24523","The bike home for lunch is rather exhilarating when oversized truck make right turns from the left lane, without turn signals.  At least do it when the light is green maybe?",2.60,3.60,2.85,2.90,3.55,"n","y","n","n","n",10/01/09 05:16 PM,294,39642.4,92.67,0.04,41550,0.49,0.21
"eb3eeec6966504b2c01b77f986f24523","Finally decided on a new name for kitty! Sassafras :)",2.60,3.60,2.85,2.90,3.55,"n","y","n","n","n",10/09/09 04:54 PM,294,39642.4,92.67,0.04,41550,0.49,0.21
"eb3eeec6966504b2c01b77f986f24523","sassafras has the sniffles :(",2.60,3.60,2.85,2.90,3.55,"n","y","n","n","n",10/11/09 09:23 PM,294,39642.4,92.67,0.04,41550,0.49,0.21
"eb3eeec6966504b2c01b77f986f24523","is so glad that the fire alarm will save us from excess water vapor. . . from the dryer.  grrr.",2.60,3.60,2.85,2.90,3.55,"n","y","n","n","n",10/01/09 04:07 AM,294,39642.4,92.67,0.04,41550,0.49,0.21
"eb3eeec6966504b2c01b77f986f24523","from my vet school app, hours I have spent working & volunteering with animals and veterinarians: 3690",2.60,3.60,2.85,2.90,3.55,"n","y","n","n","n",10/02/09 03:27 PM,294,39642.4,92.67,0.04,41550,0.49,0.21
"eb3eeec6966504b2c01b77f986f24523","marathon on the square at 10pm for happy hour?",2.60,3.60,2.85,2.90,3.55,"n","y","n","n","n",09/27/09 12:35 AM,294,39642.4,92.67,0.04,41550,0.49,0.21
"eb3eeec6966504b2c01b77f986f24523","kitty thinks my leg is fun to climb up.  ow.  But it's hard to be mad when the purpose of the climb is to snuggle with me :)",2.60,3.60,2.85,2.90,3.55,"n","y","n","n","n",10/05/09 08:23 PM,294,39642.4,92.67,0.04,41550,0.49,0.21
"eb3eeec6966504b2c01b77f986f24523","is kinda glad my front brake is now functional, otherwise I would likely have been squashed by a little yellow car today.",2.60,3.60,2.85,2.90,3.55,"n","y","n","n","n",10/08/09 11:57 PM,294,39642.4,92.67,0.04,41550,0.49,0.21
"eb3eeec6966504b2c01b77f986f24523","just got a kitten!!!  Any name ideas for the itty bitty kitty?",2.60,3.60,2.85,2.90,3.55,"n","y","n","n","n",10/04/09 12:39 AM,294,39642.4,92.67,0.04,41550,0.49,0.21
"eb3eeec6966504b2c01b77f986f24523","mmmm. . . cannibalism day in my dead ppl class :)",2.60,3.60,2.85,2.90,3.55,"n","y","n","n","n",11/04/09 11:12 PM,294,39642.4,92.67,0.04,41550,0.49,0.21
"22d1f7b24168528163c515b1c96a879c","extends special thanks to *PROPNAME* and *PROPNAME*!  Now on to the literature review ...",3.13,1.56,4.38,3.88,3.50,"n","n","y","y","n",08/29/09 02:01 PM,333,53583.4,97.52,0.02,54306,0.49,0.07
"06b055f8e2bca96496514891057913c3","is enjoying the cricket...comfy boxers and rainy weather...is it too soon for a beer?",2.85,2.35,3.35,4.70,3.35,"n","n","n","y","n",12/29/09 12:42 AM,194,18123.1,97.81,0.02,18313,0.49,0.06
"06b055f8e2bca96496514891057913c3","can't believe that her son walked up to the Christmas tree stating 'J'. I was a little confused until he took a candy cane off the tree and proceeded to turn it upside down :-D",2.85,2.35,3.35,4.70,3.35,"n","n","n","y","n",12/05/09 06:38 AM,194,18123.1,97.81,0.02,18313,0.49,0.06
"06b055f8e2bca96496514891057913c3","got home from shopping all evening (*PROPNAME* and kids in tow) and then wrapped presents all night...and it still isnt finished...*yawn*",2.85,2.35,3.35,4.70,3.35,"n","n","n","y","n",12/10/09 03:17 PM,194,18123.1,97.81,0.02,18313,0.49,0.06
"06b055f8e2bca96496514891057913c3","- so, this morning *PROPNAME* gets up to play and he goes over to the carpet where the light was shining through the blinds casting shadows...he then proceeds to tell me the different letters the sun is making on the carpet... 'I', 'T' and 'L' to be exact! He then somehow figured out how to cast his shadow over the sun to make the letters change & disappear! At this rate, he will be smarter than me before he goes to school!",2.85,2.35,3.35,4.70,3.35,"n","n","n","y","n",12/05/09 10:12 PM,194,18123.1,97.81,0.02,18313,0.49,0.06
"06b055f8e2bca96496514891057913c3","needs beer...actually, any kind of alcohol will do...",2.85,2.35,3.35,4.70,3.35,"n","n","n","y","n",01/01/09 01:01 AM,194,18123.1,97.81,0.02,18313,0.49,0.06
"06b055f8e2bca96496514891057913c3","is sick of being sick!",2.85,2.35,3.35,4.70,3.35,"n","n","n","y","n",12/04/09 11:29 AM,194,18123.1,97.81,0.02,18313,0.49,0.06
"06b055f8e2bca96496514891057913c3","is enjoying the cricket but has no fingernails left.",2.85,2.35,3.35,4.70,3.35,"n","n","n","y","n",01/06/10 03:40 AM,194,18123.1,97.81,0.02,18313,0.49,0.06
"06b055f8e2bca96496514891057913c3","would like the rain back!",2.85,2.35,3.35,4.70,3.35,"n","n","n","y","n",01/05/10 11:21 PM,194,18123.1,97.81,0.02,18313,0.49,0.06
"06b055f8e2bca96496514891057913c3","had a great day yesterday thanks to aunties babysitting :0)",2.85,2.35,3.35,4.70,3.35,"n","n","n","y","n",12/18/09 08:59 AM,194,18123.1,97.81,0.02,18313,0.49,0.06
"06b055f8e2bca96496514891057913c3","I did the Macarena with a pickle at the dinner table because the voices told me to.",2.85,2.35,3.35,4.70,3.35,"n","n","n","y","n",01/14/10 01:45 AM,194,18123.1,97.81,0.02,18313,0.49,0.06
"06b055f8e2bca96496514891057913c3","So...*PROPNAME* can now count backwards from 10 :-)",2.85,2.35,3.35,4.70,3.35,"n","n","n","y","n",02/07/10 10:15 PM,194,18123.1,97.81,0.02,18313,0.49,0.06
"06b055f8e2bca96496514891057913c3","So...apparently, according to urban dictionary...A women named *PROPNAME* is typically very beautiful with an incredible body and nice eyes. They are known to be very loveable. *PROPNAME* are envied by other women...haha...I wish!",2.85,2.35,3.35,4.70,3.35,"n","n","n","y","n",02/06/10 09:27 AM,194,18123.1,97.81,0.02,18313,0.49,0.06
"6d532e15130603bca8c7e08c8c7e1411","Preparing the different meals I can eat for my ""bulking"" diet with my custom workout program starting Tuesday. In theory this should be better than P90X, HIT, 5x5, etc. Counting calories is tedious, but it's the best way to make real progress.",3.60,2.55,3.70,4.80,4.45,"y","n","y","y","y",08/31/09 01:18 AM,174,13616.8,91.52,0.05,14360,0.48,0.19
"6d532e15130603bca8c7e08c8c7e1411","Exit Silicon Valley, Enter Silicone Valley",3.60,2.55,3.70,4.80,4.45,"y","n","y","y","y",10/22/09 08:24 PM,174,13616.8,91.52,0.05,14360,0.48,0.19
"6d532e15130603bca8c7e08c8c7e1411","Finally saw Avatar in IMAX 3D last night, simply AMAZING!",3.60,2.55,3.70,4.80,4.45,"y","n","y","y","y",01/04/10 03:22 PM,174,13616.8,91.52,0.05,14360,0.48,0.19
"6d532e15130603bca8c7e08c8c7e1411","Going to DC tomorrow! Will crash the White House like the Salahis while I'm there.",3.60,2.55,3.70,4.80,4.45,"y","n","y","y","y",01/25/10 02:10 AM,174,13616.8,91.52,0.05,14360,0.48,0.19
"6d532e15130603bca8c7e08c8c7e1411","Back in Miami",3.60,2.55,3.70,4.80,4.45,"y","n","y","y","y",01/26/10 05:55 PM,174,13616.8,91.52,0.05,14360,0.48,0.19
"0e09a1e89675e72bc2c3f2fac504fced","Just bought a cute pair of purple pumps : )",2.85,3.20,2.85,4.10,4.70,"n","y","n","y","y",10/05/09 04:59 PM,176,14764.9,96.98,0.03,14973,0.49,0.09
"0e09a1e89675e72bc2c3f2fac504fced","Not yet - going to movies tonight...",2.85,3.20,2.85,4.10,4.70,"n","y","n","y","y",10/05/09 06:23 PM,176,14764.9,96.98,0.03,14973,0.49,0.09
"0e09a1e89675e72bc2c3f2fac504fced","is sick in bed.  Coughing like and old hag and looking decidedly ropey : (",2.85,3.20,2.85,4.10,4.70,"n","y","n","y","y",11/09/09 12:25 PM,176,14764.9,96.98,0.03,14973,0.49,0.09
"0e09a1e89675e72bc2c3f2fac504fced","If you can't walk in heels take a taxi... Coco Chanel",2.85,3.20,2.85,4.10,4.70,"n","y","n","y","y",10/02/09 10:08 PM,176,14764.9,96.98,0.03,14973,0.49,0.09
"0e09a1e89675e72bc2c3f2fac504fced","I haven't opened the blinds yet but from the sound of the wind and the rain I think that the world may be about to end...",2.85,3.20,2.85,4.10,4.70,"n","y","n","y","y",11/23/09 07:29 AM,176,14764.9,96.98,0.03,14973,0.49,0.09
"0e09a1e89675e72bc2c3f2fac504fced","is bloody freezing....",2.85,3.20,2.85,4.10,4.70,"n","y","n","y","y",11/30/09 12:20 AM,176,14764.9,96.98,0.03,14973,0.49,0.09
"0e09a1e89675e72bc2c3f2fac504fced","Thanks everyone for all the texts etc...  Finally feeling human again!  I don't think I've ever been so sick.  Went out for the first time in 12 days this morning! Talk about cabin fever...  Back to work on Wednesday - am even looking forward to it!",2.85,3.20,2.85,4.10,4.70,"n","y","n","y","y",01/11/10 01:37 PM,176,14764.9,96.98,0.03,14973,0.49,0.09
"0e09a1e89675e72bc2c3f2fac504fced","Typical, just when I'm finally able to go out again it's blowing a gale and bloody raining...",2.85,3.20,2.85,4.10,4.70,"n","y","n","y","y",01/12/10 11:55 AM,176,14764.9,96.98,0.03,14973,0.49,0.09
"0e09a1e89675e72bc2c3f2fac504fced","I've finally arrived creaking into the facebook generation!  Hello everyone",2.85,3.20,2.85,4.10,4.70,"n","y","n","y","y",09/26/09 08:27 PM,176,14764.9,96.98,0.03,14973,0.49,0.09
"ed17c3b13b9e01ed3d464149e796bcf8","is THRILLED with the new *PROPNAME* album, over the moon really",4.75,2.50,2.75,4.25,4.25,"y","n","n","y","y",10/07/09 07:28 PM,1323,871606,99.82,0,872305,0.5,0.01
"ed17c3b13b9e01ed3d464149e796bcf8","will be in NYC Friday - Tues, hit me up to hang!",4.75,2.50,2.75,4.25,4.25,"y","n","n","y","y",10/14/09 07:59 PM,1323,871606,99.82,0,872305,0.5,0.01
"ed17c3b13b9e01ed3d464149e796bcf8","wonders if anyone in the LA area has a classroom of children that would enjoy some entertainment, story book reading and children's comedy.  With someone who needs credits for this, let me know if you know!",4.75,2.50,2.75,4.25,4.25,"y","n","n","y","y",10/05/09 12:39 AM,1323,871606,99.82,0,872305,0.5,0.01
"ed17c3b13b9e01ed3d464149e796bcf8","wonders if indeed *PROPNAME* has ""Gone Rogue"" that means it's hunting season?  Figurative sense, figurative sense!",4.75,2.50,2.75,4.25,4.25,"y","n","n","y","y",09/29/09 07:31 AM,1323,871606,99.82,0,872305,0.5,0.01
"ed17c3b13b9e01ed3d464149e796bcf8","gonna go swimming tonight, let me know if ya wanna dip",4.75,2.50,2.75,4.25,4.25,"y","n","n","y","y",07/08/09 12:18 AM,1323,871606,99.82,0,872305,0.5,0.01
"ed17c3b13b9e01ed3d464149e796bcf8","""All the old bindings are broken. Cosmological centers now are anywhere and everywhere. The earth is a heavenly body, most beautiful of all, and all poetry now is archaic that fails to match the wonder of this view."" - *PROPNAME*, *Myths to Live By*",4.75,2.50,2.75,4.25,4.25,"y","n","n","y","y",08/25/09 06:52 PM,1323,871606,99.82,0,872305,0.5,0.01
"ed17c3b13b9e01ed3d464149e796bcf8","need someone with PR experience to volunteer their time to help with racebending.org, you interested in helping save the world?",4.75,2.50,2.75,4.25,4.25,"y","n","n","y","y",01/28/10 11:57 PM,1323,871606,99.82,0,872305,0.5,0.01
"142635bd7f9ed8e4d8c292fa6ccd9aa4","I did not get the job.  Guess I'm thankful that I'm stuck where I am, tho'",2.25,3.45,2.80,2.70,3.85,"n","y","n","n","y",09/20/09 02:48 PM,38,648.17,97.32,0.07,653,0.49,0.06
"142635bd7f9ed8e4d8c292fa6ccd9aa4","Up again, going through stuff about work.  Crap!",2.25,3.45,2.80,2.70,3.85,"n","y","n","n","y",10/18/09 07:23 AM,38,648.17,97.32,0.07,653,0.49,0.06
"142635bd7f9ed8e4d8c292fa6ccd9aa4","My firstborn turned 21 years old today.  :}",2.25,3.45,2.80,2.70,3.85,"n","y","n","n","y",09/07/09 01:36 PM,38,648.17,97.32,0.07,653,0.49,0.06
"142635bd7f9ed8e4d8c292fa6ccd9aa4","Happy Thanksgiving to all my facebook friends and family.  I am thankful for all of you!  Have a wonderful day with yours!",2.25,3.45,2.80,2.70,3.85,"n","y","n","n","y",11/26/09 11:51 AM,38,648.17,97.32,0.07,653,0.49,0.06
"142635bd7f9ed8e4d8c292fa6ccd9aa4","Aristotle is following my curser.  He's blocking my entire screen.  I can't do anything here~get away, kitty.  You'll never catch this mouse!",2.25,3.45,2.80,2.70,3.85,"n","y","n","n","y",01/23/10 04:19 PM,38,648.17,97.32,0.07,653,0.49,0.06
"19c6d69f9f5acc1a43d6ac498085e69f","Eid Mubarak :)",2.85,3.00,3.00,2.95,3.00,"n","y","n","n","n",09/20/09 12:06 AM,175,14120.1,93.82,0.04,14554,0.48,0.22
"7226dfa2f0bde9e94bac3c83a3b1ab7a","not feelin too good :(",3.40,1.55,3.35,4.25,3.75,"n","n","n","y","n",09/03/09 12:39 AM,274,36363.3,97.94,0.02,36794,0.5,0.04
"7226dfa2f0bde9e94bac3c83a3b1ab7a","It's raining!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! heck yes! it's about time",3.40,1.55,3.35,4.25,3.75,"n","n","n","y","n",09/01/09 03:21 AM,274,36363.3,97.94,0.02,36794,0.5,0.04
"02c37028a782cfda660c7243e45244bb","Supervisor: *PROPNAME* (second preference) Research Area: Regional Economic Integration (fifth prefernece) …… ",2.05,4.00,2.20,2.20,3.75,"n","y","n","n","n",09/25/09 09:53 AM,134,8096.6,92.24,0.07,8311,0.47,0.35
"02c37028a782cfda660c7243e45244bb","Tentative Examination Schedule, Semester 1, 2009//10. .",2.05,4.00,2.20,2.20,3.75,"n","y","n","n","n",10/28/09 08:10 PM,134,8096.6,92.24,0.07,8311,0.47,0.35
"02c37028a782cfda660c7243e45244bb","abcdefghijklmnopqrstuvwxyz qwertyuiopasdfghjklzxcvbnm mnbvcxzlkjhgfdsapoiuytrewq",2.05,4.00,2.20,2.20,3.75,"n","y","n","n","n",10/30/09 07:23 PM,134,8096.6,92.24,0.07,8311,0.47,0.35
"02c37028a782cfda660c7243e45244bb","Pa><dol x 2",2.05,4.00,2.20,2.20,3.75,"n","y","n","n","n",12/26/09 10:57 AM,134,8096.6,92.24,0.07,8311,0.47,0.35
"02c37028a782cfda660c7243e45244bb","cartography+Select. Topics in the Geography of China     (????F?add?...)",2.05,4.00,2.20,2.20,3.75,"n","y","n","n","n",12/31/09 09:26 AM,134,8096.6,92.24,0.07,8311,0.47,0.35
"02c37028a782cfda660c7243e45244bb","DEA DEA DEA :D",2.05,4.00,2.20,2.20,3.75,"n","y","n","n","n",01/22/10 03:18 PM,134,8096.6,92.24,0.07,8311,0.47,0.35
"ab10a89d4fa299fe348a3ee1d183b3ee","I was totally freaked out tonight while driving home with Janice at 12am. The black coupe next to me matched my speed even though I was going fast and then he continued to match me speed as I slowed down. So I turn to look at the driver of the car and he's wearing a mask. A rubber mask reminiscent to freddy cruger. 0_0 I almost had a heart attack. I then slowed down a lot and he continued on... oh my goodness...",4.38,2.38,4.00,3.25,2.63,"y","n","y","n","n",09/21/09 07:28 AM,622,184474,95.83,0.02,189353,0.49,0.21
"ab10a89d4fa299fe348a3ee1d183b3ee","In my 10 min stop at 85*C bakery in Irvine, I saw 4 people I knew...",4.38,2.38,4.00,3.25,2.63,"y","n","y","n","n",12/21/09 07:30 PM,622,184474,95.83,0.02,189353,0.49,0.21
"ab10a89d4fa299fe348a3ee1d183b3ee","Then at Costco tonight, I find out my atm card is blocked due to potential fraud. Now I need to stop by the bank tomorrow for a temporary card... I wonder if this qualifies for fml...",4.38,2.38,4.00,3.25,2.63,"y","n","y","n","n",02/03/10 03:55 AM,622,184474,95.83,0.02,189353,0.49,0.21
"ab10a89d4fa299fe348a3ee1d183b3ee","Quite possibly the worst couple days ever: yesterday almost cried at work. I apparently have the 2 worst classes in the school- lowest freshman math. Who I see for four periods.  And which stole a student's wallet.",4.38,2.38,4.00,3.25,2.63,"y","n","y","n","n",02/03/10 03:54 AM,622,184474,95.83,0.02,189353,0.49,0.21
"fc1c9fb6c64740edcbbf8cfe9dde8b02","youtube rules. it honestly does",3.55,2.25,3.90,2.80,4.00,"n","n","y","n","y",10/22/09 12:03 AM,257,24340.7,74.57,0.05,31404,0.48,0.16
"fc1c9fb6c64740edcbbf8cfe9dde8b02","green day sounds like techno dance mixy when sped up",3.55,2.25,3.90,2.80,4.00,"n","n","y","n","y",10/24/09 10:00 PM,257,24340.7,74.57,0.05,31404,0.48,0.16
"fc1c9fb6c64740edcbbf8cfe9dde8b02","i love taking back sunday. they are definetely one of the best bands ever.",3.55,2.25,3.90,2.80,4.00,"n","n","y","n","y",10/25/09 02:02 AM,257,24340.7,74.57,0.05,31404,0.48,0.16
"fc1c9fb6c64740edcbbf8cfe9dde8b02","HEY does anyone remember tiny toons? that definatly has to be 1 of the BEST cartoons EVER!!!!!!! im watchin it now on youtube. ahh the 90's.",3.55,2.25,3.90,2.80,4.00,"n","n","y","n","y",11/10/09 10:04 PM,257,24340.7,74.57,0.05,31404,0.48,0.16
"fc1c9fb6c64740edcbbf8cfe9dde8b02","i wish how 2 play acoustic guitar. it sounds really pretty when you play it right.",3.55,2.25,3.90,2.80,4.00,"n","n","y","n","y",11/14/09 03:06 AM,257,24340.7,74.57,0.05,31404,0.48,0.16
"fc1c9fb6c64740edcbbf8cfe9dde8b02","another thing im happy about is that schools out 2morrow!! YAY!!!! :) :D",3.55,2.25,3.90,2.80,4.00,"n","n","y","n","y",11/10/09 10:17 PM,257,24340.7,74.57,0.05,31404,0.48,0.16
"fc1c9fb6c64740edcbbf8cfe9dde8b02","i love ddr. im listenin 2 speed over beethoven. its SO COOL!!!!",3.55,2.25,3.90,2.80,4.00,"n","n","y","n","y",11/14/09 02:00 AM,257,24340.7,74.57,0.05,31404,0.48,0.16
"fc1c9fb6c64740edcbbf8cfe9dde8b02","go go emo rangers woah!! yall should expect me to watch somethin like that. lol i love the theme song though. i know it sounds like mighty morphin but it still sounds cool",3.55,2.25,3.90,2.80,4.00,"n","n","y","n","y",11/13/09 12:25 AM,257,24340.7,74.57,0.05,31404,0.48,0.16
"fc1c9fb6c64740edcbbf8cfe9dde8b02","i think solitaire hates me. i almost never win. I DONT KNOW WHY!!!! otherwise just listenin to music. rip shaniya davis. her mother is just frikken crazy. what i wanna do is cuss her the freak out but i cant on here cuz i have adults that can read this. dang.",3.55,2.25,3.90,2.80,4.00,"n","n","y","n","y",11/18/09 01:37 AM,257,24340.7,74.57,0.05,31404,0.48,0.16
"fc1c9fb6c64740edcbbf8cfe9dde8b02","rock and roll baby, dont u know that we're all alone now, i need something to sing about",3.55,2.25,3.90,2.80,4.00,"n","n","y","n","y",10/21/09 11:21 PM,257,24340.7,74.57,0.05,31404,0.48,0.16
"fc1c9fb6c64740edcbbf8cfe9dde8b02",":::copy this into your status and see what people rate you. 1:Crazy. 2:I'd Marry you. 3:Talkative. 4:Sarcastic. 5:Bangable. 6:Clubhead. 7:Moody. 8:Dumb. 9:Spoiled. 10:Mouthy. 11:Random. 12: Hot. 13:Funny. 14:Fit. 15:Amazing. 16:Tough. 17: Cute. 18: bf//gf type. 19:Playa. 20:The Best. 21:God Loving. 22:Smart. ...23:Loving.... 24:Loyal. 25:Trustworthy. 26:Fake. 27:Spiritual....",3.55,2.25,3.90,2.80,4.00,"n","n","y","n","y",11/03/09 10:12 PM,257,24340.7,74.57,0.05,31404,0.48,0.16
"fc1c9fb6c64740edcbbf8cfe9dde8b02","i might be sick with a cold. its not fun. at all. and im frustrated cuz i cant find a powerpoint i was workin on yesterday. today is just not my day.",3.55,2.25,3.90,2.80,4.00,"n","n","y","n","y",11/07/09 09:50 PM,257,24340.7,74.57,0.05,31404,0.48,0.16
"fc1c9fb6c64740edcbbf8cfe9dde8b02","they call me MR. PIG!!!! AHHHHHHHHHH!!!!!!!!!!!! i love the lion king",3.55,2.25,3.90,2.80,4.00,"n","n","y","n","y",11/09/09 11:24 PM,257,24340.7,74.57,0.05,31404,0.48,0.16
"fc1c9fb6c64740edcbbf8cfe9dde8b02","AHHHHHHHHHHH!! IT'S SNOWING!!!!!!!!!",3.55,2.25,3.90,2.80,4.00,"n","n","y","n","y",12/18/09 07:02 PM,257,24340.7,74.57,0.05,31404,0.48,0.16
"fc1c9fb6c64740edcbbf8cfe9dde8b02","just listening to cool R&B. people like mary j blige and tamia and kc & jojo",3.55,2.25,3.90,2.80,4.00,"n","n","y","n","y",11/17/09 12:00 AM,257,24340.7,74.57,0.05,31404,0.48,0.16
"fc1c9fb6c64740edcbbf8cfe9dde8b02","yeah its me!! im finally here!!",3.55,2.25,3.90,2.80,4.00,"n","n","y","n","y",10/21/09 12:24 AM,257,24340.7,74.57,0.05,31404,0.48,0.16
"fc1c9fb6c64740edcbbf8cfe9dde8b02","im so happy... no school tomorrow... YAY!!",3.55,2.25,3.90,2.80,4.00,"n","n","y","n","y",12/21/09 01:25 AM,257,24340.7,74.57,0.05,31404,0.48,0.16
"fc1c9fb6c64740edcbbf8cfe9dde8b02","nst nst nst nst nst nst nst nst nst nst",3.55,2.25,3.90,2.80,4.00,"n","n","y","n","y",12/20/09 06:28 PM,257,24340.7,74.57,0.05,31404,0.48,0.16
"fc1c9fb6c64740edcbbf8cfe9dde8b02","@ the library. listenin 2 music. otherwise really bored.",3.55,2.25,3.90,2.80,4.00,"n","n","y","n","y",12/05/09 08:33 PM,257,24340.7,74.57,0.05,31404,0.48,0.16
"fc1c9fb6c64740edcbbf8cfe9dde8b02","for some reason i have the turkish march stuck in my head... what do i do to get it out?",3.55,2.25,3.90,2.80,4.00,"n","n","y","n","y",12/18/09 08:11 PM,257,24340.7,74.57,0.05,31404,0.48,0.16
"fc1c9fb6c64740edcbbf8cfe9dde8b02","for some reason, im watchin schoolhouse rock videos. im so bored.",3.55,2.25,3.90,2.80,4.00,"n","n","y","n","y",01/04/10 11:41 PM,257,24340.7,74.57,0.05,31404,0.48,0.16
"fc1c9fb6c64740edcbbf8cfe9dde8b02","BLACK!! :) :P",3.55,2.25,3.90,2.80,4.00,"n","n","y","n","y",01/07/10 09:30 PM,257,24340.7,74.57,0.05,31404,0.48,0.16
"fc1c9fb6c64740edcbbf8cfe9dde8b02","digimon digital monsters digimon are the champions. change into digital champions to save the digital world.",3.55,2.25,3.90,2.80,4.00,"n","n","y","n","y",01/07/10 01:55 AM,257,24340.7,74.57,0.05,31404,0.48,0.16
"fc1c9fb6c64740edcbbf8cfe9dde8b02","night yall",3.55,2.25,3.90,2.80,4.00,"n","n","y","n","y",01/07/10 02:57 AM,257,24340.7,74.57,0.05,31404,0.48,0.16
